source;text;person;sentiment
instagram;"TKN Pastikan Tuduhan Baliho Prabowo-Gibran Dipasang Kepolisian Tak Benar
https://news.detik.com/pemilu/d-7033016/tkn-pastikan-tuduhan-baliho-prabowo-gibran-dipasang-kepolisian-tak-benar.";prabowo-gibran;positive
instagram;Makin banyak orang pinter tapi keblinger. Jangan lupa coblos pak Prabowo jgn coblos Gibran krn dia anak pak Jokowi;prabowo-gibran;negative
instagram;Misal Gibran menang dan jadi wapres, untuk mengisi jabatan Walikota Solo saya ramal Jan Ethes yg akan menggantikan. Betul gak? ??;prabowo-gibran;negative
instagram;takutnya sih kalo Prabowo-Gibran jadi malah ntar kita balik ke masa orba gimana, bapaknya gak bisa 3 periode ya udah dilanjut anaknya;prabowo-gibran;negative
instagram;ngeri sih, ga kebayang kalau prabowo jadi presiden. ketua bem ui aja di represif, apalagi rakyat miskin;prabowo-gibran;negative
instagram;Masi mending gibran biar cm pimpin kabupaten tp keliatan hasilnya.;prabowo-gibran;negative
twitter;"Calon wakil presiden (cawapres) nomor urut 3, Mahfud MD, berjanji bakal menegakkan hukum tanpa pandang bulu. Hal ini ia sampaikan dalam debat cawapres di Jakarta Convention Center (JCC), Senayan, Jakarta Selatan, Jumat (22/12/2023) malam. 

Nonton lagi keseruan debat cawapres di YouTube Najwa Shihab dan web Narasi. 

#SuaraPenentu | Narasi Daily";ganjar-mahfud;positive
twitter;"Calon wakil presiden nomor urut 3 Mahfud Md mengatakan dirinya dan calon presiden Ganjar Pranowo menargetkan pertumbuhan ekonomi sebesar 7 persen jika terpilih pada Pilpres 2024.

Menurut Mahfud, secara hitung-hitungan hal itu mudah dilakukan dengan cara korupsi diberantas

???Mahfud: “Saya menyelamatkan duit korupsi yang diurus kantor saya Rp 677 triliun. Itu kalau dibagi ke UMKM, itu luar biasa.” 

#TempoHeadliner #MahfudMd #Korupsi";ganjar-mahfud;negative
twitter;"Calon wakil presiden nomor urut 3, Mahfud MD mengatakan, belum ada satu pun investor yang menanamkan modal di Ibu Kota Negara (IKN) Nusantara hingga saat ini.

Hal ini disampaikan Mahfud MD dalam debat kedua pemilihan presiden (pilpres) yang digelar Komisi Pemilihan Umum (KPU) pada Jumat (22/12/2023).

Bagaimana faktanya?

Desain Grafis: Akbar Bhayu Tamtomo

~N #CekFakta #CekFaktaDebat #JernihMemilih #Pemilu2024KCM #GanjarMahfud #GanjarPranowo #mahfudmd";ganjar-mahfud;positive
twitter;"Cawapres nomor urut 3, @mohmahfudmd, membeberkan program-program yang bakal diwujudkannya dalam 5 tahun ke depan kalau menang Pilpres 2024 dalam debat cawapres, Jumat (22/12). Kata Mahfud, program itu bernilai Rp 2.500 triliun.

Debat Pilpres 2024 hari ini mengadu gagasan 3 cawapres seputar ekonomi. Ada delapan tema yang dibahas, yakni ekonomi kerakyatan dan digital, kesejahteraan sosial, investasi, perdagangan, pajak, keuangan, pengelolaan APBN/APBD, serta infrastruktur.

??: Dok. KPU RI.
?
#pemilupedia #focus #debatkedua #bisnis #svt #debatpilpres #cawapres #debatcawapres #mohmahfudmd #cakimin #gibranrakabuming #infoterkini #beritaterkini #kumparan";ganjar-mahfud;positive
twitter;"Calon wakil presiden nomor urut 3 @mohmahfudmd menuturkan pihaknya menargetkan pertumbuhan ekonomi sebesar 7 persen.

Mahfud berkata hal itu saat membahas soal target paslon terkait pertumbuhan ekonomi Indonesia, saat #DebatCawapres di Jakarta Convention Center (JCC), Jakarta, Jumat (22/12/2023).

~N #GanjarMahfud #MahfudMD #JernihMemilih #Pemilu2024KCM";ganjar-mahfud;positive
twitter;"Calon wakil presiden nomor urut 3 @mohmahfudmd menuturkan sistem rekrutmen diplomat harus ditinjau ulang.

Mahfud ungkapkan hal itu saat pembahasan mengenai diplomasi ekonomi sehingga para duta besar bisa menjadi duta ekonomi, saat #DebatCawapres di Jakarta Convention Center (JCC), Jakarta, Jumat (22/12/2023).

~N #GanjarMahfud #MahfudMD #JernihMemilih #Pemilu2024KCM";ganjar-mahfud;negative
twitter;"Polda Metro Jaya membantah adanya dugaan intimidasi terhadap seniman Butet Kartaredjasa dalam pementasannya di Taman Ismail Marzuki (TIM), Jakarta Pusat, Jumat (1/12/2023).

Wakil Direktur Intelijen dan Keamanan (Wadir Intelkam) Polda Metro Jaya (PMJ), AKBP Miko Indrayana, mengatakan, Kayan Production selaku panitia penyelenggara pentas mengajukan permohonan izin kegiatan yang digelar pada 1-2 Desember 2023 di TIM. Permohonan tersebut masuk ke PMJ pada 8 November 2023, dan dinyatakan memenuhi syarat serta izinnya diterbitkan pada 13 November 2023.

""Kami sampaikan kepada PT Kayan, surat izin sudah terbit dari kami. Sehingga tolong dalam pelaksanaan kegiatan, sesuai yang disampaikan PT Kayan, patuhi tata aruran yang berlaku sesuai dengan peraturan perundang-undangan,"" kata Miko dalam keterangannya di Polsek Metro Menteng, Jakarta Pusat, Selasa (5/12/2023).

Ditambahkan Kapolres Metro Jakarta Pusat, Kombes Pol. Susatyo Purnomo Condro, pihaknya berfokus pada pengamanan kegiatan usai diterbitkannya surat izin keramaian dari Polda Metro Jaya. Terlebih, acara itu turut dihadiri calon wakil presiden nomor urut 3, Mahfud MD.

""Kami tidak menyentuh pada asepk materi, apalagi perijinan. [...] Kami fokus pada pengamanan kegiatan, termasuk tamu-tamu yang datang sehingga acara tersebut bisa berjalan dengan aman dan lancar,"" kata Susatyo.

Dalam kesempatan tersebut turut hadir Indah selaku perwakilan Kayan Production yang melakukan pengurusan surat izin kegiatan. Indah mengungkapkan, surat pernyataan yang disinggung Butet diberikan kepolisian sebelum pementasan digelar.

""Pada saat pengurusan, surat pernyataan tersebut disampaikan ke kepolisian sebelum event. Lalu, tidak ada intimidasi dalam penandatanganan surat tersebut,"" ujarnya.

Sebelumnya, seniman Butet Kartaredjasa mengaku dilarang oleh polisi memuat unsur politik dalam pentas teater ""Musuh Bebuyutan"" di TIM. Butet mengaku diperintah untuk menandatangani surat pernyataan tidak akan membahas unsur politik dalam acara tersebut.

| Narasi Daily";ganjar-mahfud;negative
twitter;"Hari ke-17 kampanye, capres nomor urut 3 Ganjar Pranowo menemui sejumlah buruh dan pelaku Usaha Mikro, Kecil dan Menengah (UMKM) di Kabupaten Bekasi, Jawa Barat. 

Dalam kampanyenya, Ganjar menerima banyak keluhan masyarakat soal sulitnya cari kerja dan maraknya praktik calo. Apa respons Ganjar? Simak yuk videonya. 

#SuaraPenentu

| Narasi Daily";ganjar-mahfud;positive
twitter;Semua bisa berjalan jika pemerintahnya bersih. Kita berantas korupsi bukan hanya dengan kata-kata. - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;negative
twitter;Pemerintah ini ada yang ketika dikritik tidak baperan, ketika media menulis mereka merasa ini vitamin untuk dirinya, bukan sedang merongrong apalagi kemudian merasa terancam - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;negative
twitter;Jadi dalam pemerintahan ini musti berani untuk tidak lagi menyandera persoalan di masa lalu sehingga berlarut-larut, karena ketika muncul terus menerus akan menjadi sensi - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;negative
twitter;Kita ingin menjemput keunggulan Indonesia di tahun 2045 dan menjadi negara maju - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;positive
twitter;Tidak ada demokrasi tanpa partai politik. Pendidikan politik kepada masyarakat adalah tugas partai politik untuk menuju kedewasaan - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;neutral
twitter;Untuk pejabat yang korupsi, silahkan dibawa ke Nusakambangan agar merasakan efek jera - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;negative
twitter;Dari sisi aparatur ya, mesti ada kontrol publik. Maka pengalaman kami membuat Lapor Gub sebagai satu ruang komplain publik yang pemerintah ga boleh baperan, Pemerintah harus menerima semua kritikan - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;negative
twitter;Kesetaraan dalam perencanaan pembangunan itulah yang kita harapkan merepresentasikan apa yang mereka harapkan,sehingga kalau fisiknya dibangun mereka paham mana yang akan menggunakan sehingga tidak ada protes pada hal itu - Ganjar Pranowo #JawaPosKawalPemilu2024 #DebatCapres;ganjar-mahfud;negative
twitter;Tidak hanya itu, Ganjar juga akan membangun fasilitas pendidikan dan fasilitas penelitian yang memadai di Papua untuk mendukung peningkatan kualitas pendidikan di Papua.;ganjar-mahfud;positive
twitter;Hal tersebut membuktikan integritas Ganjar yang memprioritaskan program pendidikan melalui beasiswa dan dana bantuan sebagai sarana untuk meningkatkan kualitas SDM dan memudahkan akses pendidikan.;ganjar-mahfud;positive
twitter;Setelah menerima bantuan dari Ganjar Pranowo, Selviana berhasil lulus dan meraih gelar Magister Perencanaan Wilayah dan Kota dari Undip Semarang pada Juli 2023.;ganjar-mahfud;positive
twitter;Selviana merupakan mahasiswi yang menerima bantuan biaya kuliah dari Ganjar saat masih menjabat sebagai Gubernur Jawa Tengah.;ganjar-mahfud;positive
twitter;Dalam kunjungannya di Papua, Ganjar juga sempat bertemu dengan mahasiswa asal Papua yang bernama Selviana Indira yang sedang menempuh studi Magister Perencanaan Wilayah dan Kota di Universitas Diponegoro (Undip) Semarang.;ganjar-mahfud;positive
twitter;"Ganjar menegaskan bahwa semua masyarakat Papua berhak mendapatkan pendidikan secara merata.
Sebagai calon presiden, Ganjar berkomitmen untuk menyelesaikan masalah pemerataan pendidikan di Papua.";ganjar-mahfud;negative
twitter;Maka dari itu, Ganjar telah mengumpulkan data mengenai keterbatasan akses pendidikan di Papua, sehingga ia akan mencari solusi untuk mengatasi permasalahan sumber daya manusia di Papua.;ganjar-mahfud;negative
twitter;Salah satu program yang dicanangkan Pemprov Jawa tengah adalah Jateng Gayeng Nginceng Wong Meteng (5NG) yang diluncurkan Ganjar pada tahun 2016.;ganjar-mahfud;positive
twitter;"Selama ia memimpin Jawa Tengah, angka stunting di Jateng turun drastis hingga 51% dalam kurun waktu 4 tahun.
Hasil tersebut membuat program Pemprov Jateng yang dipimpin Ganjar Pranowo menjadi program rujukan nasional.";ganjar-mahfud;positive
twitter;"Hal itu harus diusahakan karena biaya pencegahan stunting lebih murah dan dampaknya akan lebih terkendali daripada bila sudah terjadi stunting.
Program Ganjar terkait stunting telah di implementasikan di Jawa Tengah ketika menjabat sebagai Gubernur Jawa Tengah.";ganjar-mahfud;negative
twitter;"Jika terpilih dalam Pemilu 2024, Ganjar menargetkan angka stunting di Indonesia harus berada di bawah 9%.
Ganjar dan Mahfud sudah menuangkan berbagai program dalam menekankan angka stunting.";ganjar-mahfud;positive
twitter;Oleh sebab itu, kemudahan pendidikan dan dana untuk guru ngaji akan menjadi prioritas dari pasangan Ganjar dan Mahfud.;ganjar-mahfud;positive
twitter;"Seperti contoh, di Aceh terdapat 1.500 guru ngaji yang mengajak dengan penuh pengabdian, namun 60% pengajar ngaji tersebut gajinya di bawah UMR.
Terlebih lagi, menurut Mahfud Aceh memiliki peran yang sangat penting bagi Indonesia, terutama dalam perkembangan islam di Nusantara.";ganjar-mahfud;positive
twitter;Mahfud MD juga menjelaskan program tersebut sangat rasional diberikan kepada para guru ngaji karena banyak para pengajak yang gajinya di  bawah UMR.;ganjar-mahfud;positive
twitter;"Sebelumnya, Cawapres Mahfud MD menjelaskan bersama Ganjar bahwa keduanya memiliki program unggulan untuk guru ngaji di Aceh.
Program unggulan tersebut akan mendata secara cermat jumlah guru ngaji di Aceh dan menyediakan dana untuk mereka.";ganjar-mahfud;positive
twitter;"Dalam konteks ini, agama sangat penting untuk membangun dan memperbaiki moral dan karakter anak bangsa.
Maka dari itu, Ganjar dan Mahfud meluncurkan program perbaikan kesejahteraan guru mengaji dan guru agama lainnya.";ganjar-mahfud;negative
twitter;Pasangan Capres Ganjar Pranowo dan Cawapres Mahfud MD memiliki program unggulan untuk para guru ngaji yang bertujuan untuk mensejahterakan guru ngaji.;ganjar-mahfud;positive
twitter;"Kembali lagi dengan Inovasi Teknologi di Bidang Pangan, kira-kira apa saja fokusnya?
Misi Ganjar dan Mahfud dalam memajukan inovasi teknologi di Bidang Pangan :";ganjar-mahfud;positive
twitter;"Namun di samping itu semua, inovasi teknologi pertanian maupun pangan tersebut harus dikembangkan.
Ganjar pun beberapa kesempatan yang lalu pernah menekankan perlu adanya perjodohan dan kecermatan antara teknologi ini dengan kebutuhan Indonesia untuk memenuhi pangannya.";ganjar-mahfud;positive
twitter;Ganjar Pranowo, dengan pengalaman kepemimpinannya di Jawa Tengah, telah menunjukkan komitmen dalam meningkatkan kesejahteraan petani dan menjadikan pertanian sebagai salah satu pilar ekonomi yang kuat.;ganjar-mahfud;positive
twitter;Kemudian kehadiran Mahfud MD sebagai pendekar hukum dan pembela wong cilik semakin menguatkan komitmen keduanya dalam hal menolak segala praktek KKN.;ganjar-mahfud;negative
twitter;Sosok Ganjar Pranowo yang memiliki rekam jejak bersih dari tindak KKN membuktikan integritasnya dengan mengajak masyarakat untuk menolak segala bentuk tindakan yang merugikan negara.;ganjar-mahfud;negative
twitter;"Mahfud pun menekankan bahwa Presiden Joko Widodo sudah berpesan agar aparat TNI dan Polri bersikap netral dalam semua peristiwa politik. 

Akan tetapi, Mahfud juga mengingatkan bahwa bisa saja yang mengintimidasi orangtua Melki bukanlah aparat, tetapi warga sipil.";ganjar-mahfud;negative
twitter;Mahfud mengatakan, kalau teror yang diberikan kepada orangtua Melki yang ada di desa, itu tidak boleh, karena itu merupakan pelanggaran atas asas profesionalitas dan tidak boleh terjadi di Negara Kesatuan Republik Indonesia yang punya konstitusi yang sangat ketat.;ganjar-mahfud;negative
twitter;"Sejak saat itu, masyarakat menginginkan adanya perbaikan dalam sistem ketatanegaraan yaitu komitmen anti KKN.
Untuk menjawab hal tersebut, Ganjar dan Mahfud mengatakan bahwa sistem kelembagaan yang sudah baik segera dilaksanakan.";ganjar-mahfud;negative
twitter;"Ganjar Pranowo juga berpesan kepada masyarakat dan pendukungnya untuk selalu memberikan kritik dan kontrol atas manuver-manuvernya nanti apabila dinilai melebihi batas.
Terlebih lagi banyaknya masyarakat menanyakan soal penegakan hukum anti KKN di Indonesia.";ganjar-mahfud;negative
twitter;Ganjar secara tegas tidak akan melakukan nepotisme dengan memberikan anaknya kemudahan dalam berbagai kompetisi.;ganjar-mahfud;positive
twitter;"Pendirian Ganjar Dalam Isu Nepotisme
Saat ini sedang ramai isu nepotisme dan politik dinasti, Capres Ganjar Pranowo pernah mengatakan pendiriannya dalam hal tersebut.";ganjar-mahfud;negative
twitter;"Karena sejatinya politik digerakkan oleh dedikasi bagi bangsa dan negara, berjuang untuk masyarakat, dan tidak memenuhi ambisi pribadi.
Maka dari itu Ganjar dan Mahfud merupakan contoh dari pasangan calon yang berpihak kepada kebenaran.";ganjar-mahfud;positive
twitter;Ganjar dan Mahfud merupakan pasangan yang visioner, bernyali, dan merupakan perpaduan antara percepatan daya unggul bangsa dan ketegasan dalam penegakan keadilan.;ganjar-mahfud;positive
twitter;"Bacapres PDI Perjuangan (PDIP) Ganjar Pranowo menyoroti kondisi politik saat ini setelah keluarnya putusan Majelis Kehormatan Mahkamah Konstitusi (MKMK) yang menyatakan Anwar Usman melanggar etik berat sehingga dicopot dari Ketua MK. 

Apa kata Ganjar? Tonton di video ini. #SuaraPenentu

| Narasi Daily";ganjar-mahfud;negative
twitter;Menurut Ganjar, nomor urut tiga sesuai dengan sila ketiga yang berbunyi ‘Persatuan Indonesia’ yang menjadi tujuan Ganjar untuk mencapai Indonesia Emas 2045.;ganjar-mahfud;positive
twitter;Pasangan calon Ganjar dan Mahfud merasa bersyukur karena diberikan nomor urut 3 dalam pengundian yang berlangsung di KPU.;ganjar-mahfud;positive
twitter;Setelah mengetahui nomor urut mereka adalah 3, Ganjar langsung mengangkat nomor tersebut tinggi-tinggi sambil menunjukkan salam metal tiga jari.;ganjar-mahfud;positive
twitter;Pasangan Calon Presiden Ganjar Pranowo dan Calon Wakil Presiden Mahfud MD mengekspresikan kegembiraan mereka dengan menunjukkan salam tiga jari atau metal setelah mendapat nomor urut 3 dalam proses pengundian untuk Pemilihan Presiden (Pilpres) 2024.;ganjar-mahfud;positive
twitter;Maka dari itu, Ganjar dan Mahfud akan meningkatkan anggaran untuk sektor kelautan dan mulai mengeksplorasi potensi-potensi yang mudah dijangkau dan dapat dimanfaatkan seperti mengembangkan budidaya rumput laut di berbagai daerah.;ganjar-mahfud;positive
twitter;"Ganjar Pranowo menyatakan keinginan untuk menyatukan semua pihak dalam sebuah proses politik yang membawa kegembiraan.
Namun, akhir-akhir ini menurutnya, kita dihadapkan pada drama politik yang kurang menggembirakan dan seharusnya dapat dihindari.";ganjar-mahfud;negative
twitter;Dalam Pemilu, Ganjar menyatakan keyakinannya bahwa nomor urut 3 mencerminkan persatuan seluruh masyarakat Indonesia.;ganjar-mahfud;positive
twitter;Calon Presiden Ganjar Pranowo menyatakan kegembiraannya atas pemberian nomor urut 3. Ia mengaitkan nomor tersebut dengan sila ketiga Pancasila.;ganjar-mahfud;positive
twitter;Maka dari itu, Ganjar dan Mahfud tidak hanya berupaya meningkatkan kualitas layanan kesehatan, tetapi juga merangsang pertumbuhan sektor kesehatan di era digital.;ganjar-mahfud;positive
twitter;"Upaya Digitalisasi Layanan Kesehatan Ganjar dan Mahfud MD
Salah satu langkah krusial dalam mencapai Misi 1 Gerak Cepat Ganjar-Mahfud adalah integrasi telemedicine ke dalam inisiatif kesehatan jiwa dan raga.";ganjar-mahfud;positive
twitter;"Tidak luput dari perhatian, diversifikasi pangan menjadi salah satu program yang akan diimplementasikan oleh Ganjar dan Mahfud.
Berfokus kepada persiapan tanaman pangan yang memiliki ketahanan terhadap berbagai  kondisi cuaca, terutama dalam menghadapi kekeringan.";ganjar-mahfud;negative
twitter;Kemudian, Ganjar dan Mahfud akan memastikan petani mendapatkan pasokan air yang memadai selama musim kemarau, sehingga kebutuhan konsumsi masyarakat tetap terpenuhi.;ganjar-mahfud;negative
twitter;Ganjar dan Mahfud juga berkomitmen untuk memastikan ketersediaan pupuk, pembangunan bendungan, dan pengembangan saluran irigasi untuk mendukung ketahanan pangan.;ganjar-mahfud;positive
twitter;Ganjar dan Mahfud berkomitmen untuk menyediakan layanan kesehatan yang efisien dan mudah diakses bagi semua lapisan masyarakat melalui digitalisasi pelayanan kesehatan..;ganjar-mahfud;positive
twitter;Pasangan Capres dan Cawapres Ganjar Pranowo – Mahfud MD memiliki visi untuk mengembangkan digitalisasi pelayanan kesehatan.;ganjar-mahfud;positive
twitter;Program Ganjar dan Mahfud dalam menghadapi perubahan iklim juga mencakup manajemen lahan gambut yang berkelanjutan.;ganjar-mahfud;negative
twitter;Salah satu upaya antisipatif terhadap masalah sumber daya air yang diakibatkan oleh perubahan iklim, Ganjar dan Mahfud telah mengadvokasi program yang mencakup pembangunan situ, embung, dan waduk.;ganjar-mahfud;negative
twitter;Pasangan Capres dan Cawapres Ganjar – Mahfud memiliki berbagai program untuk mengatasi dampak perubahan iklim.;ganjar-mahfud;neutral
twitter;"Program Ganjar dan Mahfud ini memiliki tujuan untuk menjadikan layanan kesehatan lebih inklusif dan mudah dijangkau oleh seluruh masyarakat.
Program ini juga berfokus pada wilayah terpencil dengan mengoptimalkan teknologi untuk memudahkan konsultasi dan perawatan medis.";ganjar-mahfud;positive
twitter;Pasangan Capres dan Cawapres Ganjar-Mahfud mengimplementasikan program Indonesia Unggul yang berfokus pada digitalisasi dalam sektor layanan kesehatan, termasuk penerapan telemedicine.;ganjar-mahfud;positive
twitter;Ganjar juga berharap industri kelautan dapat terbangun di Raja Ampat agar dapat menjadikan Indonesia sebagai poros maritim dunia sehingga kesejahteraan bagi masyarakat dapat terwujud.;ganjar-mahfud;positive
twitter;Sosok Ganjar yang dinilai dekat dengan masyarakat Papua diharapkan akan mampu mewujudkan keinginan masyarakat terkait dengan transportasi antar kampung, pendidikan, hingga kesejahteraan.;ganjar-mahfud;positive
twitter;Oleh karena itu, Ganjar berkomitmen untuk menambah berbagai fasilitas yang menunjang dalam membangun pariwisata dunia dan akan menyiapkan SDM unggul yang dapat mengelola berbagai potensi yang ada.;ganjar-mahfud;positive
twitter;Ganjar menegaskan bahwa Papua Barat Daya memiliki potensi besar, namun dibutuhkan tindakan khusus dan dukungan infrastruktur untuk mengoptimalkan keindahan dan keramahan tanah Papua.;ganjar-mahfud;positive
twitter;Melihat kondisi tersebut, Ganjar mengatakan pentingnya peningkatan akses transformasi untuk memaksimalkan potensi wisata.;ganjar-mahfud;positive
twitter;Ganjar mengunjungi destinasi wisata Piaynemo dan mengagumi pemandangan yang indah disana, sehingga hal itu yang menjadi motivasi Ganjar untuk membangun pariwisata.;ganjar-mahfud;positive
twitter;Calon Presiden Ganjar Pranowo mengunjungi Raja Ampat dan ia akan membangun pariwisata dengan melindungi budaya lokal jika terpilih pada Pilpres 2024.;ganjar-mahfud;positive
twitter;"Kepala Badan Intelijen Negara Daerah (Kabinda) Papua Barat, Brigjen TSP Silaban diisukan ikut menandatangani dokumen pakta integritas dukung Ganjar Pranowo.  
Menanggapi isu tersebut, Kepala Badan Intelijen Negara (BIN) Budi Gunawan buka suara soal pakta integritas tersebut. (ld)";ganjar-mahfud;negative
twitter;"Ia menegaskan bahwa Papua merupakan bagian integral dari Indonesia yang tak dapat dipisahkan.
Ganjar juga menekankan perlunya menjadikan Papua sebagai fokus utama dalam upaya pembangunan ke depan.";ganjar-mahfud;negative
twitter;Calon Presiden Ganjar Pranowo memberikan komitmen kuat untuk membawa Papua ke arah perubahan positif.;ganjar-mahfud;positive
twitter;Selain program hunian, Ganjar juga merencanakan program kampung sehat yang merupakan program perbaikan kampung kumuh di desa dan kota dengan menyediakan berbagai fasilitas yang layak.;ganjar-mahfud;positive
twitter;"Skema pembiayaannya juga akan dimudahkan dan pastinya terjangkau agar tidak memberatkan rakyat dan anggaran negara.
Ganjar dan Mahfud juda berkomitmen untuk meratakan pembangunan Rumah Kita di seluruh Indonesia, khususnya di daerah yang belum mendapat perhatian.";ganjar-mahfud;positive
twitter;"Dengan visi-misinya, Ganjar dan Mahfud telah berkomitmen untuk membangun 10 juta hunian untuk rakyat menengah ke bawah dan anak muda.
Program Rumah Kita dirancang untuk mencakup pembangunan hunian baru atau renovasi, seperti rumah sederhana, rusunami, dan rusunawa.";ganjar-mahfud;positive
twitter;Pasangan Capres Ganjar Pranowo dan Cawapres Mahfud MD memperkenalkan program Rumah Kita untuk mengatasi masalah ketimpangan sosial dan ekonomi.;ganjar-mahfud;positive
twitter;Lalu yang terakhir, Ganjar memprioritaskan program satu keluarga miskin satu sarjana dalam upaya menciptakan SDM unggul serta mengentaskan kemiskinan.;ganjar-mahfud;neutral
twitter;"Maka dari itu diperlukan partnership yang mesti diatur agar kemudian menjadi trigger supaya industri lokal juga bisa bertumbuh.
Selanjutnya, terdapat 3 poin industrialisasi yang akan dibangun Ganjar, yaitu :";ganjar-mahfud;negative
twitter;"Hal tersebut dikarenakan kontribusi PDB (Produk Domestik Bruto) kemaritiman hanya sebesar 7,6% pada tahun 2021.
Maka dari itu Ganjar dan Mahfud ingin memaksimalkan potensi ekonomi biru dengan mengakselerasi 11 potensi ekonomi maritim.";ganjar-mahfud;positive
twitter;Berdasarkan letak geografis, 77% wilayah Indonesia terdiri atas laut dan perairan. Namun, Ganjar mengemukakan kontribusi sektor maritim dalam perekonomian nasional masih belum optimal.;ganjar-mahfud;negative
twitter;Menurut Ganjar, hal pertama adalah diperlukan konektivitas infrastruktur transportasi baik darat seperti MRT (Mass Rapid Transit) atau LRT (Light Rail Transit) dan laut sehingga berdampak pada sektor logistik, investasi, dan pertumbuhan ekonomi.;ganjar-mahfud;positive
twitter;Pasangan Capres Ganjar Pranowo dan Cawapres Mahfud MD memaparkan gagasannya bagaimana upaya mendorong peningkatan ekonomi sebesar 7% melalui optimalisasi nilai tambah.;ganjar-mahfud;positive
twitter;Hal ini sejalan dengan komitmen Ganjar dan Mahfud yang mencanangkan program ‘Satu Keluarga Satu Sarjana’ untuk menciptakan sumber daya manusia yang unggul.;ganjar-mahfud;positive
twitter;Selain itu, dalam hal perkembangan digital, Ganjar dan Mahfud berkomitmen terhadap rintisan usaha digital, peningkatan skill tenaga kerja muda, dan percepatan pembangunan sistem digital nasional.;ganjar-mahfud;neutral
twitter;"Maka dari itu Ganjar dan Mahfud mengutamakan upscaling skill karena yang pertama harus dipersiapkan adalah meng-upgrade manusianya.
Peningkatan keterampilan SDM telah menjadi praktek di Jawa Tengah di bawah kepemimpinan Ganjar Pranowo.";ganjar-mahfud;positive
twitter;Ganjar dan Mahfud memiliki strategi yang efektif untuk mengatasi tantangan penyerapan tenaga kerja muda ke perusahaan.;ganjar-mahfud;neutral
twitter;Ganjar dan Mahfud menunjukkan tekad yang kuat dalam percepatan pembangunan sistem digital nasional, dengan fokus mengurangi resiko korupsi dan menjamin kepastian hukum.;ganjar-mahfud;negative
twitter;Dalam hal ini, pasangan Ganjar-Mahfud berkeinginan agar kemajuan sektor digital di masa depan dapat didukung oleh sumber daya manusia atau SDM unggul.;ganjar-mahfud;positive
twitter;Pasangan Capres Ganjar Pranowo dan Cawapres Mahfud MD memiliki tekad untuk mendukung inisiatif usaha digital.;ganjar-mahfud;positive
twitter;"Selain itu, infrastruktur pendidikan yang memadai juga menjadi perhatian Ganjar terhadap Papua, karena hal tersebut memegang peranan penting dalam memajukan kualitas dan efektivitas proses belajar mengajar.
Apa saja Infrastruktur Pendidikan yang dimaksud?";ganjar-mahfud;negative
twitter;Komitmen tersebut tercantum dalam program Ganjar-Mahfud yang dijelaskan dalam visi-misi mereka mengenai Kebijakan Fiskal dan Pembangunan Asimetris untuk Papua.;ganjar-mahfud;negative
twitter;Dalam urusan pengembangan energi baru dan terbarukan, Ganjar sudah berpengalaman di Jawa Tengah.;ganjar-mahfud;positive
twitter;"Misi atau Program mereka di bidang lingkungan terbagi menjadi tiga segmen, yaitu lingkungan hidup berkelanjutan, ekonomi hijau, dan ekonomi biru.
Dalam bidang lingkungan hidup bagian ekonomi hijau, Ganjar dan Mahfud telah mencanangkan empat program.";ganjar-mahfud;negative
twitter;Pasangan Capres Ganjar Pranowo dan Cawapres Mahfud MD memiliki 8 misi utama untuk membangun Indonesia, salah satunya berkaitan dengan isu lingkungan.;ganjar-mahfud;positive
instagram;Kenapa golput,,,? Ada yang lebih baik GANJAR Mahfud;ganjar-mahfud;neutral
instagram;Tapi Menkopolhukam Pak Mahfud MD  beliau menangani Hukum Politik dan Ham artinya bapak menilai kinerjanya pak Mahfud jelek gitu ? Tapi ini pak Mahfud calon capresnya bapak, kok aku bingung sama pendapat bapak jelekin calon wapres sendiri???;ganjar-mahfud;positive
instagram;Secara tidak langsung dia bilang Pak Mahfud yg jadi MenkoPolhukam tidak becus kah???;ganjar-mahfud;negative
instagram;Semangat pak Ganjar Pranowo pasti bisah membawa Indonesia jauh lebih baik;ganjar-mahfud;positive
instagram;selalu dukung kebenaran sih kalo saya mah, makanya dukung Pak Ganjar yang menegakkan kebenaran, yuk bang Aiman jangan takut untuk membela kebenaran;ganjar-mahfud;positive
instagram;Bupati di papua yang menyatakan siap all out ganjar piye pak aiman?;ganjar-mahfud;positive
instagram;di panggil pak Fadil aja mencle mencle lu, pj gubernur gmn yg menyuruh dukung ganjar trs ada tanda tangan kepala bin itu curang ngga ya? ??;ganjar-mahfud;positive
instagram;Udah ketahuan mana yang benar dan menolak 3 Periode,,,GASPOL GANJAR-MAHFUD;ganjar-mahfud;positive
